0.0025,6.26E-06,2.61414E-05,2.75724E-05,4.06E-05
0.0075,7.00E-06,2.77E-05,2.90314E-05,4.15E-05
0.0125,7.56E-06,2.90E-05,3.03848E-05,3.91E-05
0.0175,7.61E-06,3.03E-05,3.06448E-05,4.05E-05
0.0225,7.75E-06,3.08E-05,2.99595E-05,3.96E-05
0.0275,7.97E-06,2.95E-05,3.00512E-05,4.08E-05
0.0325,7.90E-06,2.97E-05,2.88788E-05,4.17E-05
0.0375,8.04E-06,3.04E-05,2.92439E-05,4.15E-05
0.0425,7.70E-06,2.97E-05,3.06217E-05,4.07E-05
0.0475,7.74E-06,2.99E-05,3.22901E-05,4.09E-05
0.0525,7.61E-06,2.94E-05,3.08857E-05,3.91E-05
0.0575,7.34E-06,2.98E-05,2.9488E-05,4.16E-05
0.0625,7.41E-06,3.08E-05,3.12571E-05,4.23E-05
0.0675,7.85E-06,3.04E-05,3.30415E-05,4.12E-05
0.0725,7.72E-06,3.03E-05,3.40387E-05,4.12E-05
0.0775,6.89E-06,2.85E-05,3.233E-05,3.94E-05
0.0825,6.99E-06,2.79E-05,3.11688E-05,4.10E-05
0.0875,7.16E-06,2.81E-05,3.09046E-05,4.07E-05
0.0925,7.62E-06,2.99E-05,3.10235E-05,4.15E-05
0.0975,8.08E-06,3.22E-05,2.94911E-05,4.15E-05
0.1025,8.08E-06,3.03E-05,2.90649E-05,4.03E-05
0.1075,7.73E-06,2.98E-05,2.99882E-05,4.15E-05
0.1125,7.38E-06,2.90E-05,3.06954E-05,4.08E-05
0.1175,7.53E-06,2.82E-05,3.08278E-05,4.11E-05
0.1225,7.31E-06,2.81E-05,2.97486E-05,3.90E-05
0.1275,7.44E-06,2.91E-05,2.93711E-05,4.04E-05
0.1325,7.12E-06,2.96E-05,2.82709E-05,4.15E-05
0.1375,7.62E-06,2.99E-05,2.86165E-05,4.10E-05
0.1425,7.53E-06,3.01E-05,2.87452E-05,4.11E-05
0.1475,7.86E-06,3.04E-05,2.85595E-05,4.11E-05
0.1525,7.79E-06,3.07E-05,2.93881E-05,4.04E-05
0.1575,7.06E-06,3.14E-05,2.91562E-05,4.13E-05
0.1625,7.49E-06,3.15E-05,3.01926E-05,3.96E-05
0.1675,7.61E-06,3.12E-05,3.1495E-05,3.98E-05
0.1725,7.22E-06,3.11E-05,3.22477E-05,4.00E-05
0.1775,7.57E-06,3.21E-05,3.08097E-05,4.14E-05
0.1825,7.38E-06,3.27E-05,3.07827E-05,4.12E-05
0.1875,7.90E-06,3.08E-05,2.85521E-05,3.93E-05
0.1925,7.84E-06,3.15E-05,2.97337E-05,4.02E-05
0.1975,8.35E-06,3.16E-05,3.09467E-05,4.09E-05
0.2025,8.02E-06,3.28E-05,3.20008E-05,4.05E-05
0.2075,8.24E-06,3.12E-05,3.23575E-05,4.11E-05
0.2125,7.49E-06,3.08E-05,3.30308E-05,4.06E-05
0.2175,7.52E-06,2.99E-05,3.14254E-05,4.07E-05
0.2225,7.13E-06,2.88E-05,2.963E-05,3.85E-05
0.2275,7.19E-06,2.84E-05,2.96428E-05,4.12E-05
0.2325,7.38E-06,2.94E-05,3.07281E-05,4.05E-05
0.2375,7.42E-06,3.06E-05,2.97228E-05,3.98E-05
0.2425,7.30E-06,2.91E-05,2.968E-05,3.97E-05
0.2475,7.43E-06,2.91E-05,2.98426E-05,4.09E-05
0.2525,6.96E-06,2.96E-05,2.98332E-05,4.01E-05
0.2575,7.65E-06,2.95E-05,3.06605E-05,3.99E-05
0.2625,7.37E-06,2.99E-05,3.08792E-05,3.91E-05
0.2675,7.58E-06,3.08E-05,3.25379E-05,3.89E-05
0.2725,7.36E-06,3.14E-05,3.41449E-05,4.01E-05
0.2775,7.62E-06,3.09E-05,3.21052E-05,4.08E-05
0.2825,8.09E-06,3.03E-05,3.23961E-05,4.38E-05
0.2875,7.44E-06,3.16E-05,3.29872E-05,3.98E-05
0.2925,7.56E-06,3.21E-05,3.38486E-05,4.11E-05
0.2975,7.43E-06,3.09E-05,3.42042E-05,4.10E-05
0.3025,7.69E-06,2.96E-05,3.36354E-05,3.80E-05
0.3075,7.47E-06,2.92E-05,3.23552E-05,3.87E-05
0.3125,7.10E-06,3.01E-05,2.98802E-05,4.04E-05
0.3175,7.02E-06,2.88E-05,3.04549E-05,3.92E-05
0.3225,6.88E-06,2.94E-05,3.03791E-05,3.91E-05
0.3275,7.24E-06,2.86E-05,3.11333E-05,3.99E-05
0.3325,7.15E-06,2.82E-05,3.12506E-05,3.93E-05
0.3375,6.96E-06,2.86E-05,3.10678E-05,4.20E-05
0.3425,7.38E-06,2.82E-05,3.1094E-05,3.96E-05
0.3475,7.15E-06,2.81E-05,3.06437E-05,3.89E-05
0.3525,7.30E-06,2.86E-05,3.1272E-05,3.71E-05
0.3575,7.18E-06,2.84E-05,3.14745E-05,3.95E-05
0.3625,7.01E-06,2.80E-05,3.06664E-05,4.03E-05
0.3675,6.98E-06,2.83E-05,2.844E-05,3.96E-05
0.3725,6.26E-06,2.63E-05,2.5811E-05,3.87E-05
0.3775,4.72E-06,2.05E-05,2.04772E-05,4.01E-05
0.3825,2.48E-06,1.05E-05,1.03651E-05,3.74E-05
0.3875,9.88E-07,4.42E-06,4.38E-06,3.84E-05
0.3925,3.62E-07,1.72E-06,1.65E-06,3.62E-05
0.3975,1.99E-07,8.75E-07,8.96E-07,3.54E-05
0.4025,1.09E-07,4.85E-07,5.04E-07,3.64E-05
0.4075,7.94E-08,2.47E-07,2.86E-07,3.79E-05
0.4125,5.25E-08,2.33E-07,1.84E-07,3.52E-05
0.4175,2.14E-08,1.78E-07,1.60E-07,3.67E-05
0.4225,6.30E-08,2.56E-07,9.32E-08,3.69E-05
0.4275,6.42E-08,4.54E-07,5.31E-08,3.74E-05
0.4325,2.10E-07,1.05E-06,3.62E-08,3.75E-05
0.4375,3.32E-07,1.76E-06,2.86E-08,3.66E-05
0.4425,2.25E-07,1.15E-06,2.96E-08,3.60E-05
0.4475,7.13E-08,4.18E-07,1.18E-08,3.80E-05
0.4525,5.15E-08,1.79E-07,1.39E-08,3.79E-05
0.4575,2.22E-09,9.38E-08,1.34E-08,3.79E-05
0.4625,1.55E-08,8.85E-08,1.60E-08,3.80E-05
0.4675,3.41E-08,2.39E-07,3.12E-09,3.75E-05
0.4725,6.35E-08,4.29E-07,3.54E-09,3.63E-05
0.4775,1.37E-07,7.47E-07,7.03E-09,3.83E-05
0.4825,1.96E-07,1.51E-06,1.97E-08,3.73E-05
0.4875,2.24E-07,1.94E-06,4.76E-09,3.75E-05
0.4925,2.00E-07,1.36E-06,1.59E-08,3.70E-05
0.4975,1.51E-07,8.04E-07,1.37E-09,3.86E-05
0.5025,8.88E-08,2.88E-07,1.40E-08,3.99E-05
0.5075,1.63E-08,1.86E-07,7.95E-09,3.92E-05
0.5125,5.84E-09,1.01E-07,2.64E-09,3.97E-05
0.5175,8.74E-09,5.94E-08,4.56E-09,3.86E-05
0.5225,1.88E-09,3.09E-08,1.66E-08,3.81E-05
0.5275,0,2.45E-08,1.75E-08,3.74649E-05
0.5325,2.05E-09,1.66E-08,1.36E-08,3.87E-05
0.5375,6.47E-09,1.92E-08,3.29E-08,3.69E-05
0.5425,1.73E-09,8.73E-09,3.59E-08,3.78E-05
0.5475,0,1.57E-08,5.91E-08,3.96989E-05
0.5525,1.05E-08,3.55E-08,4.95E-08,3.91E-05
0.5575,2.52E-09,7.78E-08,1.30E-07,3.71E-05
0.5625,1.77E-08,1.40E-07,2.44E-07,3.95E-05
0.5675,4.98E-08,3.02E-07,4.73E-07,3.93E-05
0.5725,1.01E-07,7.59E-07,8.73E-07,3.86E-05
0.5775,1.79E-07,9.72E-07,1.42E-06,3.66E-05
0.5825,9.05E-08,6.96E-07,1.73E-06,4.02E-05
0.5875,4.24E-08,3.37E-07,2.20E-06,3.87E-05
0.5925,1.93E-08,1.40E-07,3.33E-06,3.83E-05
0.5975,1.02E-08,8.75E-08,4.77E-06,3.76E-05
0.6025,0,4.12E-08,5.58E-06,4.03641E-05
0.6075,8.51E-09,4.27E-08,5.46E-06,4.06E-05
0.6125,9.09E-09,3.20E-08,4.78E-06,3.94E-05
0.6175,7.63E-09,3.13E-08,3.36E-06,3.98E-05
0.6225,9.60E-09,1.87E-08,2.34E-06,4.10E-05
0.6275,0,3.78E-08,1.51E-06,3.9536E-05
0.6325,5.73E-09,6.72E-08,9.19E-07,3.92E-05
0.6375,7.30E-09,5.69E-08,9.61E-07,4.10E-05
0.6425,3.13E-09,1.57E-07,1.16E-06,4.04E-05
0.6475,2.79E-08,2.09E-07,7.73E-07,3.74E-05
0.6525,5.41E-08,3.28E-07,4.45E-07,4.18E-05
0.6575,5.07E-08,5.16E-07,2.90E-07,4.03E-05
0.6625,1.03E-07,8.81E-07,3.12E-07,4.14E-05
0.6675,2.38E-07,1.43E-06,4.40E-07,3.87E-05
0.6725,2.91E-07,2.41E-06,5.72E-07,3.92E-05
0.6775,5.79E-07,3.88E-06,9.83E-07,3.97E-05
0.6825,6.88E-07,5.86E-06,1.92E-06,4.08E-05
0.6875,7.17E-07,6.31E-06,3.36E-06,3.93E-05
0.6925,7.20E-07,6.01E-06,5.88E-06,4.08E-05
0.6975,5.49E-07,4.88E-06,8.19E-06,4.11E-05
0.7025,4.66E-07,4.17E-06,8.29E-06,4.04E-05
0.7075,4.50E-07,3.87E-06,6.58E-06,4.19E-05
0.7125,4.33E-07,4.05E-06,3.99E-06,4.09E-05
0.7175,3.86E-07,3.53E-06,2.17E-06,4.10E-05
0.7225,4.05E-07,3.12E-06,1.07E-06,4.13E-05
0.7275,4.85E-07,3.64E-06,6.69E-07,4.03E-05
0.7325,5.48E-07,4.28E-06,3.92E-07,4.19E-05
0.7375,6.80E-07,4.46E-06,2.13E-07,4.18E-05
0.7425,5.20E-07,3.68E-06,1.86E-07,4.18E-05
0.7475,3.91E-07,2.41E-06,1.10E-07,4.29E-05
0.7525,1.84E-07,1.64E-06,1.21E-07,4.05E-05
0.7575,1.78E-07,1.16E-06,7.61E-08,4.06E-05
0.7625,2.09E-07,1.22E-06,1.29E-07,4.10E-05
0.7675,1.79E-07,1.41E-06,1.73E-07,4.34E-05
0.7725,1.40E-07,8.30E-07,2.94E-07,4.16E-05
0.7775,5.67E-08,4.93E-07,6.01E-07,4.13E-05
0.7825,4.46E-08,2.99E-07,1.39E-06,4.07E-05
0.7875,1.30E-08,1.79E-07,2.72E-06,4.14E-05
0.7925,1.95E-08,1.57E-07,2.83E-06,4.28E-05
0.7975,1.72E-08,1.63E-07,2.03E-06,4.34E-05
0.8025,3.02E-08,2.32E-07,1.70E-06,4.37E-05
0.8075,2.98E-08,3.22E-07,2.21E-06,4.30E-05
0.8125,1.09E-07,6.64E-07,3.39E-06,4.41E-05
0.8175,2.69E-07,1.58E-06,4.34E-06,4.31E-05
0.8225,4.04E-07,2.33E-06,5.11E-06,4.32E-05
0.8275,2.65E-07,2.20E-06,4.30E-06,4.09E-05
0.8325,2.63E-07,2.21E-06,3.49E-06,4.33E-05
0.8375,3.22E-07,2.51E-06,2.53E-06,4.33E-05
0.8425,4.23E-07,2.80E-06,2.02E-06,4.37E-05
0.8475,1.76E-07,2.33E-06,1.94E-06,4.31E-05
0.8525,1.89E-07,1.57E-06,2.44E-06,4.32E-05
0.8575,1.38E-07,1.28E-06,3.47E-06,4.56E-05
0.8625,9.19E-08,7.08E-07,4.60E-06,4.60E-05
0.8675,8.10E-08,5.64E-07,6.22E-06,4.40E-05
0.8725,3.57E-08,3.18E-07,6.78E-06,4.47E-05
0.8775,5.01E-08,3.10E-07,7.35E-06,4.64E-05
0.8825,1.43E-08,1.13E-07,8.51E-06,4.19E-05
0.8875,1.61E-08,1.14E-07,9.02E-06,4.63E-05
0.8925,3.19E-09,7.79E-08,8.68E-06,4.65E-05
0.8975,1.79E-08,7.27E-08,8.55E-06,4.51E-05
0.9025,6.45E-09,8.15E-08,7.92E-06,4.37E-05
0.9075,1.94E-08,8.53E-08,7.56E-06,4.55E-05
0.9125,1.02E-08,8.58E-08,6.44E-06,4.57E-05
0.9175,8.39E-09,1.20E-07,5.17E-06,4.53E-05
0.9225,8.14E-10,1.40E-07,4.27E-06,4.65E-05
0.9275,2.46E-08,1.64E-07,3.55E-06,4.66E-05
0.9325,3.53E-08,3.21E-07,3.21E-06,4.57E-05
0.9375,6.55E-08,4.32E-07,2.86E-06,4.76E-05
0.9425,5.00E-08,5.67E-07,3.41E-06,4.54E-05
0.9475,1.38E-07,8.27E-07,4.13E-06,4.73E-05
0.9525,1.77E-07,1.19E-06,5.77E-06,4.46E-05
0.9575,2.86E-07,1.84E-06,6.96E-06,4.69E-05
0.9625,2.63E-07,2.08E-06,7.73E-06,4.59E-05
0.9675,4.17E-07,2.35E-06,8.07E-06,4.62E-05
0.9725,3.17E-07,2.31E-06,8.49E-06,4.84E-05
0.9775,2.37E-07,1.61E-06,8.25E-06,4.97E-05
0.9825,1.10E-07,1.23E-06,7.89E-06,4.67E-05
0.9875,8.63E-08,8.80E-07,7.47E-06,4.82E-05
0.9925,8.21E-08,6.54E-07,7.47E-06,4.82E-05
0.9975,4.40E-08,4.84E-07,6.95E-06,4.72E-05
1.0025,2.84E-08,3.42E-07,7.28E-06,4.67E-05
1.0075,3.64E-08,2.40E-07,6.82E-06,4.74E-05
1.0125,3.88E-08,2.90E-07,6.76E-06,4.72E-05
1.0175,1.87E-08,2.69E-07,6.80E-06,4.85E-05
1.0225,5.37E-08,3.18E-07,7.37E-06,4.70E-05
1.0275,2.49E-08,3.02E-07,7.36E-06,4.89E-05
1.0325,4.20E-08,4.34E-07,7.77E-06,4.72E-05
1.0375,4.72E-08,5.33E-07,7.22E-06,4.83E-05
1.0425,8.67E-08,7.66E-07,6.96E-06,4.82E-05
1.0475,1.31E-07,1.07E-06,6.65E-06,4.88E-05
1.0525,1.92E-07,1.29E-06,5.83E-06,4.84E-05
1.0575,1.74E-07,1.78E-06,5.30E-06,4.90E-05
1.0625,2.40E-07,2.32E-06,5.04E-06,5.07E-05
1.0675,2.74E-07,2.48E-06,5.32E-06,5.07E-05
1.0725,2.22E-07,2.57E-06,5.81E-06,4.99E-05
1.0775,2.52E-07,2.43E-06,6.52E-06,4.87E-05
1.0825,2.64E-07,2.20E-06,7.45E-06,4.95E-05
1.0875,3.17E-07,2.37E-06,8.23E-06,5.10E-05
1.0925,2.87E-07,2.75E-06,8.75E-06,5.17E-05
1.0975,4.21E-07,3.18E-06,9.12E-06,5.02E-05
1.1025,4.12E-07,3.68E-06,8.99E-06,5.10E-05
1.1075,4.24E-07,3.37E-06,8.31E-06,5.05E-05
1.1125,3.72E-07,3.68E-06,7.51E-06,4.92E-05
1.1175,4.94E-07,4.19E-06,6.41E-06,5.07E-05
1.1225,4.01E-07,3.71E-06,5.41E-06,4.94E-05
1.1275,3.57E-07,3.89E-06,4.98E-06,5.10E-05
1.1325,4.42E-07,3.72E-06,4.46E-06,5.07E-05
1.1375,4.85E-07,3.84E-06,4.02E-06,5.07E-05
1.1425,6.57E-07,4.03E-06,3.56E-06,5.17E-05
1.1475,6.07E-07,4.42E-06,3.38E-06,5.08E-05
1.1525,5.66E-07,4.48E-06,3.18E-06,5.08E-05
1.1575,5.98E-07,4.98E-06,3.12E-06,5.17E-05
1.1625,6.05E-07,4.62E-06,3.41E-06,5.20E-05
1.1675,5.72E-07,4.06E-06,3.60E-06,5.27E-05
1.1725,3.79E-07,3.56E-06,3.39E-06,5.24E-05
1.1775,3.74E-07,3.05E-06,3.20E-06,5.17E-05
1.1825,3.74E-07,2.72E-06,3.35E-06,5.18E-05
1.1875,2.95E-07,2.96E-06,3.50E-06,5.36E-05
1.1925,4.37E-07,3.05E-06,3.89E-06,5.20E-05
1.1975,4.77E-07,3.38E-06,4.78E-06,5.13E-05
1.2025,4.79E-07,3.77E-06,5.31E-06,5.40E-05
1.2075,5.87E-07,4.68E-06,6.69E-06,5.42E-05
1.2125,6.98E-07,5.51E-06,7.47E-06,5.20E-05
1.2175,7.06E-07,5.84E-06,8.59E-06,5.47E-05
1.2225,6.64E-07,6.18E-06,9.01E-06,5.49E-05
1.2275,7.05E-07,5.47E-06,9.62E-06,5.30E-05
1.2325,5.42E-07,5.00E-06,9.03E-06,5.40E-05
1.2375,5.66E-07,4.10E-06,8.20E-06,5.47E-05
1.2425,4.40E-07,3.82E-06,7.45E-06,5.16E-05
1.2475,4.30E-07,3.17E-06,6.26E-06,5.63E-05
1.2525,3.64E-07,2.67E-06,5.53E-06,5.77E-05
1.2575,3.35E-07,2.77E-06,4.63E-06,5.36E-05
1.2625,3.78E-07,2.95E-06,4.32E-06,5.61E-05
1.2675,3.86E-07,3.20E-06,3.75E-06,5.47E-05
1.2725,4.62E-07,3.82E-06,3.73E-06,5.59E-05
1.2775,6.10E-07,4.17E-06,3.25E-06,5.34E-05
1.2825,5.36E-07,4.78E-06,3.31E-06,5.75E-05
1.2875,5.76E-07,4.92E-06,3.04E-06,5.48E-05
1.2925,6.38E-07,4.80E-06,2.87E-06,5.66E-05
1.2975,4.98E-07,4.66E-06,2.95E-06,5.89E-05
1.3025,4.88E-07,4.36E-06,3.06E-06,5.76E-05
1.3075,5.61E-07,4.41E-06,3.07E-06,5.62E-05
1.3125,4.76E-07,4.32E-06,3.21E-06,5.69E-05
1.3175,5.43E-07,4.91E-06,2.81E-06,5.80E-05
1.3225,5.62E-07,5.03E-06,2.56E-06,5.77E-05
1.3275,7.73E-07,5.04E-06,2.33E-06,5.80E-05
1.3325,6.85E-07,5.42E-06,2.47E-06,5.52E-05
1.3375,7.72E-07,5.54E-06,2.35E-06,5.56E-05
1.3425,6.74E-07,5.09E-06,2.64E-06,5.81E-05
1.3475,5.89E-07,4.90E-06,2.67E-06,5.94E-05
1.3525,5.76E-07,5.15E-06,2.73E-06,5.83E-05
1.3575,5.83E-07,5.15E-06,2.84E-06,5.95E-05
1.3625,6.32E-07,5.27E-06,3.03E-06,5.78E-05
1.3675,5.87E-07,5.33E-06,3.16E-06,5.95E-05
1.3725,6.20E-07,5.25E-06,3.14E-06,5.61E-05
1.3775,5.62E-07,5.36E-06,3.37E-06,5.90E-05
1.3825,7.07E-07,5.12E-06,3.96E-06,6.02E-05
1.3875,6.37E-07,4.94E-06,4.73E-06,5.87E-05
1.3925,5.96E-07,5.07E-06,5.45E-06,5.89E-05
1.3975,5.63E-07,5.32E-06,6.10E-06,5.86E-05
1.4025,6.60E-07,5.62E-06,7.19E-06,5.81E-05
1.4075,7.39E-07,5.81E-06,7.76E-06,6.32E-05
1.4125,9.52E-07,6.26E-06,8.70E-06,5.89E-05
1.4175,8.64E-07,6.43E-06,9.13E-06,6.18E-05
1.4225,7.52E-07,6.62E-06,9.81E-06,6.23E-05
1.4275,8.30E-07,6.39E-06,9.83E-06,6.05E-05
1.4325,6.51E-07,6.44E-06,1.07569E-05,5.95E-05
1.4375,7.97E-07,5.99E-06,1.1003E-05,6.31E-05
1.4425,6.98E-07,6.35E-06,1.10885E-05,6.06E-05
1.4475,7.89E-07,6.11E-06,1.19397E-05,6.48E-05
1.4525,6.16E-07,6.05E-06,1.21069E-05,6.01E-05
1.4575,6.60E-07,6.32E-06,1.2523E-05,5.91E-05
1.4625,6.75E-07,6.13E-06,1.25359E-05,6.00E-05
1.4675,7.04E-07,6.20E-06,1.29716E-05,6.20E-05
1.4725,6.64E-07,6.05E-06,1.38971E-05,6.29E-05
1.4775,7.38E-07,6.02E-06,1.3863E-05,6.46E-05
1.4825,6.78E-07,5.85E-06,1.36445E-05,6.18E-05
1.4875,6.19E-07,6.04E-06,1.42312E-05,6.30E-05
1.4925,6.61E-07,5.65E-06,1.46275E-05,6.16E-05
1.4975,5.60E-07,5.27E-06,1.44143E-05,6.40E-05
1.5025,6.59E-07,5.24E-06,1.48977E-05,6.27E-05
1.5075,6.35E-07,5.30E-06,1.4521E-05,6.22E-05
1.5125,6.40E-07,5.55E-06,1.47887E-05,6.45E-05
1.5175,7.51E-07,5.29E-06,1.40108E-05,6.16E-05
1.5225,6.73E-07,5.28E-06,1.40291E-05,6.33E-05
1.5275,5.75E-07,5.39E-06,1.34046E-05,6.53E-05
1.5325,6.89E-07,6.14E-06,1.29829E-05,6.23E-05
1.5375,7.80E-07,5.96E-06,1.23791E-05,6.28E-05
1.5425,7.28E-07,6.21E-06,1.1998E-05,6.29E-05
1.5475,7.17E-07,6.25E-06,1.13588E-05,6.38E-05
1.5525,7.18E-07,6.14E-06,1.08125E-05,6.53E-05
1.5575,6.34E-07,6.25E-06,1.04739E-05,6.55E-05
1.5625,7.21E-07,6.33E-06,1.12285E-05,6.85E-05
1.5675,7.04E-07,6.09E-06,1.1171E-05,6.63E-05
1.5725,6.27E-07,6.14E-06,1.16192E-05,6.54E-05
1.5775,7.19E-07,6.61E-06,1.18833E-05,6.61E-05
1.5825,6.24E-07,6.59E-06,1.2607E-05,6.50E-05
1.5875,7.07E-07,7.08E-06,1.31441E-05,6.63E-05
1.5925,7.39E-07,7.07E-06,1.34465E-05,6.54E-05
1.5975,8.52E-07,6.87E-06,1.41762E-05,6.60E-05
1.6025,7.99E-07,7.04E-06,1.40253E-05,6.62E-05
1.6075,8.04E-07,7.23E-06,1.42061E-05,6.74E-05
1.6125,8.71E-07,7.65E-06,1.49531E-05,6.82E-05
1.6175,9.01E-07,7.72E-06,1.47126E-05,6.46E-05
1.6225,9.87E-07,7.72E-06,1.49354E-05,6.45E-05
1.6275,8.65E-07,7.83E-06,1.4931E-05,6.62E-05
1.6325,8.85E-07,8.24E-06,1.48873E-05,6.71E-05
1.6375,9.94E-07,8.86E-06,1.51797E-05,6.63E-05
1.6425,9.38E-07,8.27E-06,1.48272E-05,6.77E-05
1.6475,8.93E-07,8.52E-06,1.42314E-05,6.62E-05
1.6525,1.01E-06,8.99E-06,1.37323E-05,6.46E-05
1.6575,1.08E-06,8.54E-06,1.31515E-05,6.67E-05
1.6625,1.20E-06,9.33E-06,1.25009E-05,6.54E-05
1.6675,1.08E-06,9.01E-06,1.19437E-05,6.78E-05
1.6725,1.16E-06,8.88E-06,1.15993E-05,6.89E-05
1.6775,1.04E-06,9.03E-06,1.17281E-05,6.80E-05
1.6825,1.14E-06,9.52E-06,1.12E-05,6.83E-05
1.6875,1.22E-06,9.81E-06,1.05754E-05,6.80E-05
1.6925,1.23E-06,1.01E-05,1.00199E-05,6.89E-05
1.6975,1.48E-06,1.03E-05,9.98E-06,6.95E-05
1.7025,1.43E-06,1.06E-05,9.75E-06,7.02E-05
1.7075,1.51E-06,1.14E-05,9.79E-06,6.95E-05
1.7125,1.57E-06,1.17E-05,9.41E-06,7.01E-05
1.7175,1.68E-06,1.22E-05,9.43E-06,6.83E-05
1.7225,1.73E-06,1.27E-05,9.45E-06,6.90E-05
1.7275,1.74E-06,1.29E-05,9.53E-06,6.84E-05
1.7325,2.00E-06,1.37E-05,9.72E-06,6.80E-05
1.7375,1.90E-06,1.29E-05,9.39E-06,7.11E-05
1.7425,2.05E-06,1.35E-05,9.56E-06,7.19E-05
1.7475,1.85E-06,1.36E-05,9.41E-06,7.05E-05
1.7525,2.27E-06,1.34E-05,9.63E-06,6.94E-05
1.7575,2.27E-06,1.36E-05,1.00114E-05,7.25E-05
1.7625,2.21E-06,1.34E-05,9.98E-06,7.43E-05
1.7675,2.57E-06,1.35E-05,1.03181E-05,7.29E-05
1.7725,2.49E-06,1.44E-05,1.067E-05,7.28E-05
1.7775,2.65E-06,1.43E-05,1.11892E-05,7.22E-05
1.7825,2.81E-06,1.43E-05,1.10731E-05,7.05E-05
1.7875,2.88E-06,1.54E-05,1.14723E-05,7.70E-05
1.7925,3.21E-06,1.63E-05,1.13404E-05,7.42E-05
1.7975,3.34E-06,1.69E-05,1.20756E-05,7.26E-05
1.8025,3.81E-06,1.81E-05,1.21557E-05,7.71E-05
1.8075,4.24E-06,1.80E-05,1.22684E-05,7.53E-05
1.8125,4.27E-06,2.01E-05,1.26275E-05,7.60E-05
1.8175,4.89E-06,2.06E-05,1.25703E-05,7.62E-05
1.8225,5.21E-06,2.18E-05,1.28256E-05,8.20E-05
1.8275,5.49E-06,2.29E-05,1.31689E-05,8.32E-05
1.8325,6.08E-06,2.37E-05,1.35322E-05,8.07E-05
1.8375,6.60E-06,2.50E-05,1.40887E-05,8.02E-05
1.8425,7.46E-06,2.76E-05,1.40843E-05,8.44E-05
1.8475,8.02E-06,2.78E-05,1.47675E-05,8.50E-05
1.8525,8.99E-06,3.06E-05,1.5518E-05,8.63E-05
1.8575,1.04316E-05,3.27E-05,1.58405E-05,9.02378E-05
1.8625,1.08013E-05,3.47E-05,1.72426E-05,9.33829E-05
1.8675,1.27533E-05,3.73E-05,1.85081E-05,9.29094E-05
1.8725,1.44101E-05,4.05E-05,1.93311E-05,9.33972E-05
1.8775,1.57179E-05,4.46E-05,2.05654E-05,0.00010125
1.8825,1.77922E-05,4.99E-05,2.17992E-05,0.000103934
1.8875,1.9997E-05,5.32E-05,2.44423E-05,0.000108405
1.8925,2.32762E-05,5.92E-05,2.62733E-05,0.000119493
1.8975,2.61537E-05,6.85E-05,2.90956E-05,0.000123273
